A11:Subject Knowledge,A12:Teaching Methods – Theoretical Knowledge,A13:Teaching Methods – Practical Application,A14:Information Literacy and Management,A15:Languages,A16:Academic Literacy and Numeracy,A21:Analyzing,A22:Synthesizing,A23:Critical Thinking,A24:Evaluating,A25:Problem Solving,A31:Inquiring Mind,A32:Intellectual Insight,A33:Innovation,A34:Argument Construction,B11:Enthusiasm,B12:Perseverance,B13:Integrity,B14:Responsibility,B21:Preparation and Prioritization,B22:Commitment to Teaching,B23:Time Management,B24:Responsiveness to Change,B31:Continuing Professional Development,B32:Student Feedback,B33:Networking,B34:Reputation and Esteem,"C11:Ethics, Principles, and Sustainability",C12:Intellectual Property Rights and Copyright,C21:Research Strategy,C31:Income and Funding Generation,D11:Team Working,D12:People Management,D13:Supervision,D14:Mentoring,D15:Influence and Leadership,D16:Collaboration,D17:Equality and Diversity,D21:Communication Methods,D22:Communication Media,D23:Publication,D31:Teaching,D32:Policy,FDP_need
9.462240917,9.666284662,9.813550569,7.337675709,7.472786471,3.119339043,7.843462661,9.774610085,2.197297372,2.673955485,8.228488106,3.144083265,1.930344433,5.664176139,2.908480852,1.906318905,6.393444808,7.350937375,6.016020575,8.034155926,2.659345589,2.985576522,7.490410593,9.677245478,6.773231644,9.650695105,7.216658568,2.937392878,4.876063056,2.34888411,4.34747187,8.637078713,8.37583977,6.365822592,4.047748801,5.011861364,9.961866592,5.959474233,9.38379492,7.524393354,2.515486968,2.835253872,3.093927571,0
5.273470617,7.053791484,8.802503975,6.780033446,8.299284546,7.004029412,4.063819648,5.561294776,4.829917527,8.297544804,7.225126123,8.651218215,8.676574701,3.549083243,5.239940499,6.65541501,2.122820797,6.449548287,3.674247097,8.029188878,5.02775588,4.875754941,6.254164335,7.045113206,4.534189017,9.054890145,1.793345425,4.373518337,8.427379437,4.145333444,4.420827542,6.336831927,3.964585257,4.973103494,3.587551653,3.924970887,7.600787784,7.062153674,8.011033033,8.575230676,8.240760937,7.794047715,6.000271247,1
6.012715486,9.052924836,6.729874141,7.322102201,4.27259627,6.505548729,4.918042134,1.719703387,5.487672099,9.566408752,4.463720125,5.950825503,7.030521036,9.862618367,6.499251619,2.537813483,5.686994353,1.806544182,8.416681009,2.543566472,6.800280013,2.255138653,6.014246639,8.099119865,6.263670786,7.417383726,2.16584327,4.902370571,3.307234116,5.395197637,2.399237482,7.173620869,4.430298907,7.063344479,2.354148311,9.423199157,3.650846746,4.5932737,1.73354856,3.09249573,1.187657499,3.82123002,3.273370738,0
4.822463357,2.495406192,6.561424311,2.114295748,1.294692687,2.179125551,7.503487926,1.43820075,5.873849014,3.245118825,1.808282331,8.757074627,1.383645267,5.640945779,3.615828639,5.231246173,3.028719924,4.821077569,3.207730291,5.400167152,4.235533103,9.24248963,4.579874658,2.202690836,9.763179795,8.783205758,3.905030871,7.91666055,3.895572633,9.013252234,8.538746592,5.277341155,5.7217765,9.434346972,5.2143257,1.78722075,1.61542958,2.832355905,8.012898034,8.735104299,9.779935444,2.203290299,9.642000306,0
5.959244877,7.452729492,9.732553285,8.706960893,6.287221092,1.498552936,6.096316335,8.444084928,9.943611406,6.63902004,1.853330307,1.475305978,7.534100809,4.546430594,3.983609619,8.41331611,5.891534921,1.94722278,2.107015841,6.51025212,1.41633146,3.491948757,8.890612814,8.866449581,5.881429288,2.789603479,5.956555053,4.094383177,3.333985543,9.901946753,7.376250606,9.656846055,8.001505729,7.589533728,4.588196835,1.067649241,3.400420916,8.236617592,6.890452581,3.386643742,1.946823013,6.08076877,1.765890867,1
3.53339183,1.467796799,5.135436564,9.14846715,8.528407589,9.749879741,2.075799197,5.595910692,5.225751892,3.364773881,2.452718772,8.239348359,8.795327233,2.708869923,3.947316148,3.61723284,5.668648828,3.638370839,4.849643288,6.890782371,1.598036491,7.076311487,9.769230127,2.80823137,3.029383442,7.010669661,5.10970649,7.387484045,9.42816226,1.97000017,9.076892038,1.018796374,8.269356561,6.871041893,6.691083893,7.525466979,9.71114212,4.757596308,8.564532279,9.801443192,8.157558457,7.232077145,8.781007398,1
9.292746531,1.603202086,8.77329872,5.808731694,2.080043529,3.95965849,7.540255078,9.711257543,1.570522407,4.448099104,1.91758339,9.91099413,3.60852689,2.358601203,7.668464623,2.211463596,6.169718786,6.655880006,7.297158533,4.481779412,6.398620163,2.271241016,9.546099719,1.546343493,1.326012018,3.969513222,8.022610069,4.817285979,7.42917108,7.403778862,6.472308394,6.158272302,3.134169874,6.442237341,6.793213903,9.533573489,2.713576123,9.09313954,4.452964982,5.559071292,5.785831961,6.086920062,4.005797465,1
1.584914119,7.864820385,2.450059925,3.106198703,2.474098688,8.233082008,5.298592856,7.062115403,4.962307274,7.691634976,7.497836311,7.147256585,1.903897051,1.310697445,2.00866208,5.178315471,6.749528049,1.566205487,7.353277601,9.775543234,7.119937636,8.073607599,9.505672911,9.437313395,1.679646831,5.025881175,6.189692724,7.668247514,2.93085025,8.689609304,2.873115595,3.934021923,5.305688519,9.367961307,6.942521741,4.197252284,4.557041247,5.218960017,1.075192599,3.817248954,4.859153839,6.324754316,7.896674436,1
8.564278222,2.319180694,9.363669218,5.158831923,9.966605315,2.196197452,8.97288405,4.094626205,8.129422587,9.000554399,8.435506259,4.478901365,8.989704483,2.725848616,5.567439555,7.264795018,7.947822864,8.260483584,9.932102673,5.532588101,5.293225039,4.261294384,9.441122574,4.037855712,1.290622101,5.258872163,6.646634615,5.041450864,3.960261906,1.444832026,3.129740295,1.6133014,1.434382184,2.4703425,7.328202656,5.741575881,2.474066159,5.025573674,4.923551377,3.202087353,2.053598299,4.383127322,7.982382428,0
9.300291077,2.686182863,3.045109038,1.662191735,3.282915226,7.940509171,7.58609523,6.635790497,9.777525201,7.376582184,1.449252727,9.416329745,8.472140583,7.825454766,4.746258513,4.957452993,7.448072964,8.608311251,7.454572761,7.001732398,9.141843328,8.497587761,8.03734195,5.671244993,4.29033372,6.129627937,8.719815216,2.986937108,5.757210514,8.510497711,9.959516501,1.9957295,8.923313969,4.219893262,4.485305633,6.573777218,3.877163253,8.947459156,1.088110444,2.976911834,1.347173457,1.308931216,8.248718098,0
9.348037131,5.486159258,1.596307805,7.791019892,2.235464533,3.393804658,2.245867323,2.615952331,9.20806037,7.224405661,5.821016923,8.10846921,9.995890372,3.575403379,2.437596817,7.979752889,9.313155749,4.433256083,7.723766083,8.863704072,5.874376024,1.920995756,4.163427961,7.992167142,7.527499134,6.941305195,3.200472901,4.618161581,3.215879545,5.740681724,8.175727591,4.874952137,9.577154008,6.497374582,4.979733113,7.380606697,2.964169085,8.588318872,4.277181733,6.463244775,9.619580982,4.315310173,5.646026293,0
9.371368218,3.397180529,8.364449175,8.532066375,7.378047401,6.801522637,6.505848636,9.5943105,7.50936857,2.875059517,8.366349833,1.354181089,6.744360676,6.887213853,3.198542626,1.237665866,5.854652544,3.362826963,6.112085496,4.492097831,2.934547378,7.196206001,7.065027276,1.263653881,4.449688034,9.720774642,7.098869779,7.639108552,6.277942467,1.08629293,2.761870509,8.59073491,5.854815125,4.595045333,9.336666526,7.626285736,3.544202252,9.017057411,9.603278959,2.73629733,3.179419489,3.7052743,1.215428402,0
1.348526321,7.571149947,3.284399229,8.451457584,4.746917569,3.000438438,9.938267914,1.497570496,1.087853933,3.726905759,7.676795185,1.288430923,8.683487697,1.827067458,4.526534464,4.096162902,4.289720927,1.369567426,6.572213252,8.094007596,2.263573631,2.891494756,6.547326713,3.126185975,3.926022228,4.083376315,4.423692876,2.678597605,5.93928815,4.731681332,6.092095012,7.202224182,6.511066238,9.781882509,8.890524433,8.361024173,3.765499173,7.136170069,6.427875317,3.947956897,3.855807405,3.432052161,9.140353736,0
6.350880973,6.449574729,6.881057009,3.679571483,8.740506582,9.404147499,9.838818938,5.645641813,4.084673223,7.261548996,9.428564214,7.580664767,3.465213917,2.222293181,3.081887378,9.89052929,9.417372174,9.288148014,9.554629168,8.259603363,7.310889849,6.846179492,2.308428593,5.871393495,6.69165588,8.590099853,5.060566515,7.722917544,2.587338236,7.676272702,4.011797733,7.393595726,4.925158718,7.394941596,9.35925552,9.591609122,2.052501888,1.460723584,4.230837845,9.833730601,3.042572911,4.905550894,3.660212896,0
8.404549756,4.153432412,9.807457243,3.978725274,3.618220085,7.708935226,4.850376654,9.310920937,7.675927664,7.359855482,1.860543459,8.58613994,3.251762749,9.252909813,1.041279372,7.413797933,4.891538376,5.028515772,9.099738111,7.947281495,3.1665147,6.595240882,8.306979188,4.224230384,2.766421724,7.833446389,8.214775629,9.781201795,7.86251803,6.872058409,2.398929576,7.550335079,5.671404772,9.783837631,5.511241556,3.121708978,4.193605329,6.190757752,6.410311835,3.018506535,4.610840982,2.713640907,1.845326989,0
5.090459552,7.116113223,9.134242527,5.351167208,8.144789999,1.775174063,2.818850365,5.627187555,3.156106449,9.05754729,9.754552391,9.66394353,6.102257796,6.21968073,5.885937979,9.043997064,3.283508708,3.878585815,1.246432631,4.68481309,1.287678846,6.202291763,8.880435895,6.043449941,9.609807903,6.188057012,9.220064952,1.433359515,7.497388206,7.633061874,8.080809627,6.648525532,5.356318933,5.000565524,7.112103154,3.89407426,4.720069666,4.86992434,3.848456214,4.415923499,8.713685294,9.374715076,9.081096655,1
6.798116563,5.163315831,8.743400072,1.320073843,8.891727173,3.257310783,1.967645023,4.644828973,2.55551559,7.485076775,2.171591935,4.581148922,5.402423974,7.635594262,6.026867413,6.377124495,8.541215668,2.550761478,7.502050727,6.26756389,3.084324862,3.645784201,3.970200851,6.528431097,1.516021943,5.452933091,6.176138386,6.183663351,9.950868732,2.123938423,1.632241162,7.490424306,9.208939011,1.643591027,6.129731472,2.348073155,2.763036438,4.196462329,6.805663807,2.280183052,5.425780903,7.679167536,8.268119765,1
9.113636665,5.158375019,8.534149533,9.773810957,4.426025779,2.78299492,3.772673006,8.280891171,7.003221383,6.543022917,4.314659136,4.697356609,1.350718399,1.74324306,8.958488109,7.433975858,6.190615365,3.343919274,3.945106267,6.249361442,1.109377531,5.100049084,5.310527657,9.635974432,2.670447613,2.309764096,1.422167236,8.735696651,4.412242371,8.882193696,3.275973107,1.404726388,6.574077734,7.690702886,7.33576918,3.418039165,2.114811277,3.085344328,2.491684446,7.478332063,6.362840112,5.684052294,5.712307085,1
9.169587395,2.829373394,9.431781681,6.113236279,5.00905191,9.480007637,3.215216969,2.709929684,7.322797685,9.55675135,2.519695669,7.620119112,1.059697182,3.942538031,6.031431916,4.911400667,6.214712961,6.058441944,9.813253766,4.436416747,2.1489151,2.494624953,8.072680037,9.575036053,4.173461099,3.573843372,5.654661668,9.01107198,7.774921538,6.789785512,7.503513006,8.610502538,2.984418896,8.141238143,1.332635474,8.279759912,5.091574614,3.303881416,1.700877259,7.752130317,9.687447323,8.603436451,9.021033212,1
9.171920794,1.007348629,5.253454018,2.258831409,9.168338281,4.416677984,5.012899971,2.762213941,4.516093881,7.119039535,1.548435992,9.836560776,7.094912546,8.843630989,3.454461916,9.978660783,9.38127206,1.140663607,8.107587652,9.215141117,6.215221793,8.884432343,5.769465184,1.516075252,2.108322658,1.355254063,5.164704795,6.469563002,8.361108561,4.53096295,2.254140931,8.82631969,3.55377473,6.981743254,9.851848275,8.171686398,8.730986428,8.292581777,9.609968306,6.944608355,4.118796695,8.852396661,1.166126114,1
2.294409328,1.759853124,1.863103129,3.387793045,9.877916382,3.079827194,9.651925498,3.821261528,9.770995279,2.712593024,8.704334496,8.441656515,3.953232208,6.113299394,6.337030444,8.127582574,3.131068396,5.452480555,8.115187163,9.401117921,8.462533942,8.98087278,4.474029501,4.279385654,5.009004064,4.509350085,4.012354233,3.141970431,9.300052464,6.793443583,5.242288551,4.341980732,2.775630075,9.524788639,4.164498432,6.210994194,3.938586805,7.035849681,3.442497134,8.814093761,2.610499086,3.990922832,9.383808289,0
4.92972152,6.046481247,3.785484888,7.607442559,4.120154551,5.063399821,9.333089989,6.81319188,4.379764269,5.014435713,2.10835959,2.747085575,1.157770415,7.497219452,7.971316461,3.693878902,5.031433822,8.604236004,5.790153326,2.084450325,6.823025502,3.255537032,6.706363276,3.670418603,5.6871315,8.714148864,3.985475315,2.113873433,9.453126651,6.27619567,7.299714813,7.477103345,4.93100681,7.251679874,1.825976589,6.312978211,9.55651237,3.649272569,1.898596395,1.039952574,9.926099769,3.012773423,7.814568113,0
1.844125167,6.47721649,5.00917867,6.451242209,4.49586549,8.430959527,4.748278003,2.266845342,4.688517231,1.502409443,8.107226688,8.60338727,6.393791058,2.340708703,6.599581273,6.06556969,2.91511336,8.717259769,1.281327632,2.367433602,5.412989635,2.212564664,9.362051237,5.889426869,6.506771133,6.46798251,6.593711976,4.405463843,7.209699319,7.471035005,7.149278181,5.15567571,4.277360845,5.524070897,1.056286627,9.221814348,7.48455528,5.171902021,5.164882243,5.02313371,1.586145012,8.564184011,4.788729176,1
2.981895172,4.412750282,4.469106145,7.813608149,2.915454694,9.794694941,2.934991575,7.779825415,6.323704688,4.016951016,6.202775933,4.052810852,5.201311067,8.099564155,8.395885852,1.916408175,9.81158224,1.337440812,4.916473673,7.038632377,3.938308511,4.989893887,9.585839272,3.510790039,7.184394823,2.66319276,6.102436601,6.279700703,3.591384408,3.382727095,2.578855601,8.035756184,4.62807599,1.85292766,6.333345461,4.993446646,7.769481379,9.812729299,3.076903998,9.543677126,6.248262946,7.288557454,2.909211242,1
7.249051161,5.348477441,1.466655282,6.553410506,1.001484695,6.636852766,8.563340721,5.789244777,4.683223129,3.194188364,7.882960731,9.734968174,3.858913572,7.467809461,8.214067522,9.049836563,4.459401345,9.825810736,1.324996139,5.485707116,8.769152452,8.354009603,9.224289318,2.123383096,3.291686978,2.92888252,2.910909249,6.692167328,2.148505742,6.299006471,5.24014012,3.89092178,8.629010258,6.010540441,2.890780692,4.763940624,9.863829246,9.13279643,4.752445378,3.743582986,5.838013564,4.759794409,4.609067173,0
6.541164839,8.013052342,6.770158307,2.917047681,3.001162593,8.222506047,2.270422469,8.174290003,1.549162163,2.438900507,4.632135574,4.323545861,3.879203287,4.9614428,8.334744159,5.18385661,7.03986446,4.157448538,1.647149229,7.428545627,1.06290209,6.678810959,1.409015534,6.151694151,2.296650911,9.242566019,5.124566793,4.676553541,8.403780153,1.465033489,3.913911656,7.811813295,2.802466892,5.117517008,5.371431598,8.44456409,4.821880122,4.183380517,8.441256276,6.241370359,4.474759475,7.512992391,2.971072679,1
9.58375435,3.811999118,1.852134905,9.410436745,3.405914994,1.429125263,8.940892972,8.71807166,6.457471671,1.474758849,6.870465188,9.772585167,3.033939846,2.364353047,6.66574775,5.200700661,3.320945535,3.290757621,3.714450535,6.027938074,9.632319091,2.99993256,2.107096907,2.786717254,2.675408437,9.579299006,7.496748566,9.870617094,1.952460459,1.445262384,6.423356427,8.079883278,6.614727529,5.32251496,1.711486492,9.10191338,8.651020708,3.829887262,1.333168882,4.527782756,4.09980865,5.873311345,8.307009763,1
9.168622623,6.856860999,2.463456947,1.457936454,8.077948569,8.88746661,7.992585267,4.888671582,7.778136734,5.305189829,4.679711672,2.842701073,7.102809574,4.173428806,9.100076053,2.381771096,4.629662588,2.429278367,7.250550204,2.421981618,2.601896586,4.766336165,8.531141343,3.333662145,3.886534407,6.061536848,9.101316553,9.743618627,9.717675396,3.729809199,5.462793867,4.452761808,1.542738672,7.165975315,5.072522555,6.119575667,5.406376646,3.235245984,2.913902274,6.898707262,9.152077944,9.01345248,2.045573488,1
3.444192695,5.25278683,8.207792411,5.970447938,4.579599551,3.663810594,9.25403246,4.937357604,3.222608035,3.00501319,4.576061473,7.024651434,5.799804172,9.954725536,1.664845566,3.780177688,9.593510157,3.749931918,3.283799917,7.088689808,6.757390588,1.549465227,3.132851142,5.336757534,1.971029289,4.385482712,3.736547166,6.991882003,3.244485419,2.704235005,8.088178818,8.567000484,5.892040273,1.351925952,9.714768971,4.857536732,2.10579612,4.923046407,2.305052318,8.849607981,9.959299549,5.95040947,6.559161666,1
8.037458316,3.258070541,5.25661225,1.143255329,4.139395379,4.322417288,6.184016385,6.041171925,5.068600315,1.170544672,1.272331046,7.508565503,9.65345338,3.206480746,1.626259792,4.80424003,4.922142317,8.366961503,3.778328547,3.566923816,2.555759881,4.596668939,1.812592713,4.058014976,9.726897802,3.50037203,4.742651485,3.316763157,8.481618494,4.660502112,6.083198718,2.707738497,1.843507113,4.49070611,5.595115232,4.148837046,4.73658354,3.615226732,7.457884172,6.784351595,9.102688162,2.137729764,1.314672501,0
8.378426563,8.203808042,4.342682043,5.296537434,4.252374806,4.262624756,1.483145619,4.46153483,6.724689202,4.483061145,1.927763772,7.352847283,5.949885734,3.224844749,1.549324173,1.039481063,6.275713953,9.162123012,4.742718972,7.827794715,1.461874415,5.000758889,5.539724029,4.15241713,6.3014377,8.478784481,9.731752471,8.010959854,8.097111242,2.322776649,3.56304861,7.054763237,8.008962596,9.885949246,9.216881992,5.394034573,2.873818526,6.562291648,9.042267235,6.324900013,9.6479743,1.892495048,7.214386979,0
7.457460444,9.446389171,4.47971268,1.222143507,2.929993667,5.222187166,7.851224135,5.729077777,2.828053839,1.690325536,2.930899103,6.003387924,6.260981083,8.779715662,4.469588575,3.391273803,4.000604322,7.650262703,2.123498819,6.291786685,5.750520909,2.453580583,5.637628241,5.878492514,9.612651373,7.402441224,6.760562674,8.642823031,7.398624089,5.251243879,8.405460191,4.160186478,7.117530041,1.560095181,3.303173243,7.290756753,9.447032205,5.363635126,4.574977498,3.775665747,9.007012187,2.247923112,4.543193645,0
9.384032448,6.293853222,3.588887459,1.530729944,8.757966379,6.14900461,5.302044835,7.065173358,9.297375201,5.895950191,5.664534799,4.061854696,3.202320818,7.424581794,8.740181309,8.596515075,6.942280174,2.794077302,5.370780167,1.132746317,2.973033756,7.719697706,9.972324126,6.925376756,2.572310782,3.812566888,5.116666102,2.212875564,7.856170203,7.888089636,9.803393737,9.302228117,1.949349747,6.045302749,3.902769901,8.60985051,7.630901516,9.565750842,1.752020891,1.171073328,9.198613854,6.527081639,8.106511118,1
7.244075192,1.493349506,4.642571294,9.966630619,2.56218254,4.981024233,9.662157445,3.976022259,1.923467487,9.143644685,6.225114859,8.807502618,4.640645791,5.50117928,8.729567117,1.327118559,7.854893023,4.183415369,6.239013402,5.793297529,7.350016193,8.418093215,3.30087237,2.474324049,2.245796954,6.074865252,5.43928084,9.002104622,5.721044091,7.530999296,1.801764362,5.778312507,6.632827183,8.462956317,6.85165449,5.240103767,9.325282907,9.771627188,9.947143452,7.98193187,4.85423949,3.872206158,6.394044528,0
6.74742205,9.529432976,7.897383744,9.222018171,7.468888839,4.459446866,9.596918639,7.129137824,3.610097096,3.509412517,3.040350701,9.473609899,5.180607145,8.16903258,7.360298695,4.757919951,9.761697786,8.663226727,9.312131268,5.133240902,5.41743578,9.582901888,1.799255536,8.416608305,5.690519428,1.110184596,5.144615578,6.096642881,2.115226743,5.56520775,6.912908916,6.19353767,4.788450324,6.230828824,2.291118001,9.489544291,8.023150977,9.392754215,7.88413108,6.948865525,7.801560943,3.940229637,5.33217095,0
4.533596945,4.891064156,5.024790235,1.013590955,8.999599754,7.049763049,1.433375263,8.938109935,1.028722172,4.383053067,7.723351795,2.154499408,8.002378073,2.721204174,5.222898003,1.652900791,7.183945179,8.412869527,1.283235605,8.917714807,5.3538538,3.07819374,5.373292533,8.775510002,5.720486228,1.479975744,5.711528058,6.527932409,8.33108908,6.057093104,2.892893101,1.120940854,2.148789197,4.965275358,2.181304098,2.875848442,9.945546268,3.308224085,4.045598783,2.913070747,3.260781642,8.788604277,1.152237141,1
